pair_id,odia_poem_line,english_poem_line,poem_context,poet,rhyming_word_odia,rhyming_word_english,emotion_tone,odia_word_count,english_word_count,has_alliteration,line_complexity
1122,ଯତ୍ନଶୀଳ,Careful,Cautious,Care,ଳ,careful,Positive,3,1,False,Complex
1123,ଅଯତ୍ନ,Careless,Negligent,Negligence,ନ,careless,Sad,2,1,False,Complex
1124,ସଫଳ,Successful,Achieving,Success,ସଫଳ,successful,Joyful,1,1,False,Complex
1125,ଅସଫଳ,Unsuccessful,Failing,Failure,ଅସଫଳ,unsuccessful,Sad,1,1,False,Complex
1126,ସୁଖୀ,Happy,Content,Happiness,ଖ,happy,Joyful,2,1,False,Simple
1127,ଦୁଃଖୀ,Unhappy,Sad,Unhappiness,ଖ,unhappy,Sad,2,1,False,Complex
1128,ସନ୍ତୁଷ୍ଟ,Satisfied,Content,Satisfaction,ଟ,satisfied,Positive,4,1,False,Complex
1129,ଅସନ୍ତୁଷ୍ଟ,Dissatisfied,Discontent,Dissatisfaction,ଟ,dissatisfied,Sad,4,1,False,Complex
1130,ଆଶାବାଦୀ,Optimistic,Hopeful,Optimism,ଦ,optimistic,Positive,3,1,False,Complex
1131,ନିରାଶାବାଦୀ,Pessimistic,Hopeless,Pessimism,ଦ,pessimistic,Sad,5,1,False,Complex
1132,ଆତ୍ମବିଶ୍ୱାସୀ,Confident,Self-assured,Confidence,ସ,confident,Positive,5,1,False,Complex
1133,ସନ୍ଦେହପ୍ରବଣ,Doubtful,Uncertain,Doubt,ରବଣ,doubtful,Sad,4,1,False,Complex
1134,ସ୍ୱାଧୀନ,Independent,Free,Independence,ନ,independent,Neutral,4,1,False,Complex
1135,ପରାଧୀନ,Dependent,Reliant,Dependence,ନ,dependent,Neutral,3,1,False,Complex
1136,ସ୍ୱଚ୍ଛ,Clean,Pure,Cleanliness,ଛ,clean,Positive,3,1,False,Simple
1137,ମଇଳା,Dirty,Unclean,Dirt,ମଇଳ,dirty,Sad,1,1,False,Simple
1138,ସୁନ୍ଦର,Beautiful,Lovely,Beauty,ଦର,beautiful,Joyful,3,1,False,Complex
1139,କୁତ୍ସିତ,Ugly,Unattractive,Ugliness,ତ,ugly,Melancholy,4,1,False,Simple
1140,ସୁଗନ୍ଧିତ,Fragrant,Aromatic,Fragrance,ତ,fragrant,Neutral,4,1,False,Complex
1141,ଦୁର୍ଗନ୍ଧିତ,Foul-smelling,Stinky,Odor,ତ,smelling,Neutral,5,2,False,Complex
1142,ମୃଦୁ,Soft,Gentle,Softness,ଦ,soft,Neutral,2,1,False,Simple
1143,କଠୋର,Hard,Tough,Hardness,ର,hard,Sad,2,1,False,Simple
1144,ସୁଖଦ,Comfortable,Pleasant,Comfort,ଖଦ,comfortable,Joyful,2,1,False,Complex
1145,ଅସୁଖଦ,Uncomfortable,Unpleasant,Discomfort,ଖଦ,uncomfortable,Sad,2,1,False,Complex
1146,ସୁରକ୍ଷିତ,Safe,Secure,Safety,ତ,safe,Positive,4,1,False,Simple
1147,ବିପଜ୍ଜନକ,Dangerous,Risky,Danger,ଜନକ,dangerous,Sad,3,1,False,Complex
1148,ସହଜ,Easy,Simple,Ease,ସହଜ,easy,Positive,1,1,False,Simple
1149,କଷ୍ଟକର,Difficult,Hard,Difficulty,ଟକର,difficult,Sad,2,1,False,Complex
1150,ଲାଭଦାୟକ,Profitable,Beneficial,Profit,ୟକ,profitable,Positive,3,1,False,Complex
1151,କ୍ଷତିକାରକ,Harmful,Damaging,Harm,ରକ,harmful,Neutral,4,1,False,Complex
1152,ଉପଯୋଗୀ,Useful,Helpful,Use,ଗ,useful,Positive,2,1,False,Medium
1153,ଅନୁପଯୋଗୀ,Useless,Worthless,Uselessness,ଗ,useless,Sad,3,1,False,Complex
1154,ମୂଲ୍ୟବାନ,Valuable,Precious,Value,ନ,valuable,Positive,4,1,False,Complex
1155,ମୂଲ୍ୟହୀନ,Worthless,Valueless,Worthlessness,ନ,worthless,Sad,4,1,False,Complex
1156,ପ୍ରସିଦ୍ଧ,Famous,Renowned,Fame,ଧ,famous,Neutral,4,1,False,Medium
1157,ଅପ୍ରସିଦ୍ଧ,Unknown,Unfamous,Obscurity,ଧ,unknown,Neutral,4,1,False,Complex
1158,ବିଖ୍ୟାତ,Renowned,Famous,Fame,ତ,renowned,Neutral,4,1,False,Complex
1159,ସାଧାରଣ,Common,Ordinary,Commonality,ରଣ,common,Neutral,3,1,False,Medium
1160,ବିରଳ,Rare,Uncommon,Rarity,ରଳ,rare,Neutral,2,1,False,Simple
1161,ପ୍ରଚୁର,Abundant,Plentiful,Abundance,ର,abundant,Neutral,3,1,False,Complex
1162,ଦୁର୍ଲଭ,Scarce,Rare,Scarcity,ଲଭ,scarce,Neutral,3,1,False,Medium
1163,ସମୃଦ୍ଧ,Prosperous,Wealthy,Prosperity,ଧ,prosperous,Positive,3,1,False,Complex
1164,ଦରିଦ୍ର,Poor,Needy,Poverty,ର,poor,Sad,3,1,False,Simple
1165,ଶକ୍ତିଶାଳୀ,Powerful,Strong,Power,ଳ,powerful,Positive,4,1,False,Complex
1166,ଦୁର୍ବଳ,Weak,Frail,Weakness,ବଳ,weak,Sad,3,1,False,Simple
1167,ବଳବାନ,Strong,Powerful,Strength,ନ,strong,Joyful,2,1,False,Medium
1168,କ୍ଷୀଣ,Feeble,Weak,Weakness,ଣ,feeble,Sad,3,1,False,Medium
1169,ସ୍ଥିର,Stable,Steady,Stability,ର,stable,Positive,3,1,False,Medium
1170,ଅସ୍ଥିର,Unstable,Unsteady,Instability,ର,unstable,Sad,3,1,False,Complex
1171,ସ୍ଥାୟୀ,Permanent,Lasting,Permanence,ୟ,permanent,Neutral,3,1,False,Complex
1172,ଅସ୍ଥାୟୀ,Temporary,Transient,Temporariness,ୟ,temporary,Neutral,3,1,False,Complex
1173,ଚିରସ୍ଥାୟୀ,Eternal,Everlasting,Eternity,ୟ,eternal,Neutral,4,1,False,Complex
1174,କ୍ଷଣିକ,Momentary,Brief,Moment,କ,momentary,Neutral,3,1,False,Complex
1175,ପ୍ରାକୃତିକ,Natural,Normal,Nature,କ,natural,Positive,5,1,False,Complex
1176,କୃତ୍ରିମ,Artificial,Man-made,Artificiality,ମ,artificial,Neutral,4,1,False,Complex
1177,ସାଧାରଣ,Ordinary,Normal,Commonality,ରଣ,ordinary,Neutral,3,1,False,Complex
1178,ବିଶେଷ,Special,Exceptional,Specialty,ଷ,special,Positive,3,1,False,Complex
1179,ମୌଳିକ,Fundamental,Basic,Basics,କ,fundamental,Neutral,3,1,False,Complex
1180,ଗୌଣ,Secondary,Minor,Subsidiary,ଣ,secondary,Neutral,2,1,False,Complex
1181,ପ୍ରଧାନ,Primary,Principal,Main,ନ,primary,Neutral,3,1,False,Complex
1182,ଅପ୍ରଧାନ,Non-primary,Minor,Secondary,ନ,primary,Neutral,3,2,False,Complex
1183,ପୂର୍ଣ୍ଣ,Complete,Full,Completeness,ଣ,complete,Neutral,4,1,False,Complex
1184,ଅପୂର୍ଣ୍ଣ,Incomplete,Partial,Incompleteness,ଣ,incomplete,Neutral,4,1,False,Complex
1185,ସମ୍ପୂର୍ଣ୍ଣ,Total,Complete,Totality,ଣ,total,Neutral,5,1,False,Simple
1186,ଆଂଶିକ,Partial,Incomplete,Part,କ,partial,Neutral,3,1,False,Complex
1187,ସମାନ,Equal,Same,Equality,ନ,equal,Neutral,2,1,False,Simple
1188,ଅସମାନ,Unequal,Different,Inequality,ନ,unequal,Sad,2,1,False,Complex
1189,ସମତୁଲ,Equivalent,Equal,Equivalence,ଲ,equivalent,Neutral,2,1,False,Complex
1190,ଭିନ୍ନ,Different,Distinct,Difference,ନ,different,Neutral,3,1,False,Complex
1191,ସଦୃଶ,Similar,Alike,Similarity,ଶ,similar,Neutral,2,1,False,Complex
1192,ପୃଥକ,Separate,Distinct,Separation,ଥକ,separate,Neutral,2,1,False,Complex
1193,ମିଳିତ,United,Joined,Unity,ତ,united,Positive,3,1,False,Medium
1194,ବିଭକ୍ତ,Divided,Separated,Division,ତ,divided,Neutral,3,1,False,Complex
1195,ସଂଯୁକ୍ତ,Connected,Joined,Connection,ତ,connected,Neutral,4,1,False,Complex
1196,ବିଚ୍ଛିନ୍ନ,Disconnected,Separated,Disconnection,ନ,disconnected,Neutral,5,1,False,Complex
1197,ମିଶ୍ରିତ,Mixed,Blended,Mixture,ତ,mixed,Neutral,4,1,False,Simple
1198,ଶୁଦ୍ଧ,Pure,Clean,Purity,ଧ,pure,Neutral,3,1,False,Simple
1199,ମିଶା,Mixed,Impure,Mixture,ଶ,mixed,Neutral,2,1,False,Simple
1200,ସରଳ,Simple,Easy,Simplicity,ସରଳ,simple,Neutral,1,1,False,Medium
1201,ଜଟିଳ,Complex,Complicated,Complexity,ଳ,complex,Neutral,2,1,False,Complex
1202,ସ୍ପଷ୍ଟ,Clear,Distinct,Clarity,ଟ,clear,Positive,3,1,False,Simple
1203,ଅସ୍ପଷ୍ଟ,Unclear,Vague,Unclarity,ଟ,unclear,Sad,3,1,False,Complex
1204,ସଠିକ,Accurate,Correct,Accuracy,କ,accurate,Neutral,2,1,False,Complex
1205,ଭୁଲ,Inaccurate,Wrong,Inaccuracy,ଲ,inaccurate,Neutral,2,1,False,Complex
1206,ନିର୍ଭୁଲ,Error-free,Perfect,Perfection,ଲ,free,Neutral,4,2,False,Complex
1207,ତ୍ରୁଟିପୂର୍ଣ୍ଣ,Faulty,Defective,Fault,ଣ,faulty,Sad,7,1,False,Medium
1208,ପ୍ରମାଣିତ,Proven,Verified,Proof,ତ,proven,Neutral,4,1,False,Medium
1209,ଅପ୍ରମାଣିତ,Unproven,Unverified,Lack of proof,ତ,unproven,Neutral,4,1,False,Complex
1210,ବିଶ୍ୱସନୀୟ,Trustworthy,Reliable,Trust,ୟ,trustworthy,Joyful,4,1,False,Complex
1211,ଅବିଶ୍ୱସନୀୟ,Untrustworthy,Unreliable,Distrust,ୟ,untrustworthy,Neutral,4,1,False,Complex
1212,ଯୋଗ୍ୟ,Eligible,Qualified,Eligibility,ୟ,eligible,Neutral,3,1,False,Complex
1213,ଅଯୋଗ୍ୟ,Ineligible,Unqualified,Ineligibility,ୟ,ineligible,Neutral,3,1,False,Complex
1214,ଉପଯୁକ୍ତ,Suitable,Appropriate,Suitability,ତ,suitable,Neutral,3,1,False,Complex
1215,ଶେଷ,End,Conclusion,Finish,ଷ,end,Neutral,2,1,False,Simple
1216,ମଧ୍ୟ,Middle,Central,Center,ୟ,middle,Neutral,2,1,False,Medium
1217,ପାର୍ଶ୍ୱ,Side,Lateral,Edge,ୱ,side,Neutral,4,1,False,Simple
1218,ଉପର,Top,Above,Upper,ଉପର,top,Positive,1,1,False,Simple
1219,ତଳ,Bottom,Below,Lower,ତଳ,bottom,Neutral,1,1,False,Medium
1220,ଆଗ,Front,Ahead,Forward,ଆଗ,front,Neutral,1,1,False,Simple
1221,ପଛ,Back,Behind,Rear,ପଛ,back,Neutral,1,1,False,Simple
1222,ବାମ,Left,Left side,Direction,ମ,left,Neutral,2,1,False,Simple
1223,ଡାହାଣ,Right,Right side,Direction,ଣ,right,Neutral,3,1,False,Simple
1224,ଉତ୍ତର,North,Northern,Direction,ତର,north,Neutral,2,1,False,Simple
1225,ଦକ୍ଷିଣ,South,Southern,Direction,ଣ,south,Neutral,3,1,False,Simple
1226,ପୂର୍ବ,East,Eastern,Direction,ବ,east,Neutral,3,1,False,Simple
1227,ପଶ୍ଚିମ,West,Western,Direction,ମ,west,Neutral,3,1,False,Simple
1228,ଭିତର,Inside,Internal,Interior,ତର,inside,Neutral,2,1,False,Medium
1229,ବାହାର,Outside,External,Exterior,ର,outside,Neutral,3,1,False,Complex
1230,ନିକଟ,Near,Close,Proximity,କଟ,near,Neutral,2,1,False,Simple
1231,ଦୂର,Far,Distant,Distance,ର,far,Neutral,2,1,False,Simple
1232,ସମୀପ,Adjacent,Nearby,Proximity,ପ,adjacent,Neutral,2,1,False,Complex
1233,ଦୂରବର୍ତ୍ତୀ,Remote,Faraway,Distance,ତ,remote,Neutral,4,1,False,Medium
1234,ଜାନୁଆରୀ,January,Calendar,Months,ଆର,january,Neutral,3,1,False,Complex
1235,ଫେବୃଆରୀ,February,Calendar,Months,ଆର,february,Neutral,3,1,False,Complex
1236,ମାର୍ଚ୍ଚ,March,Calendar,Months,ଚ,march,Neutral,4,1,False,Simple
1237,ଏପ୍ରିଲ୍,April,Calendar,Months,ଲ,april,Neutral,3,1,False,Simple
1238,ମଇ,May,Calendar,Months,ମଇ,may,Neutral,1,1,False,Simple
1239,ଜୁନ୍,June,Calendar,Months,ନ,june,Neutral,2,1,False,Simple
1240,ଜୁଲାଇ,July,Calendar,Months,ଇ,july,Neutral,3,1,False,Simple
1241,ଅଗଷ୍ଟ,August,Calendar,Months,ଟ,august,Neutral,2,1,False,Medium
1242,ସେପ୍ଟେମ୍ବର,September,Calendar,Months,ବର,september,Neutral,5,1,False,Complex
1243,ଅକ୍ଟୋବର,October,Calendar,Months,ବର,october,Neutral,3,1,False,Complex
1244,ନଭେମ୍ବର,November,Calendar,Months,ବର,november,Neutral,3,1,False,Complex
1245,ଡିସେମ୍ବର,December,Calendar,Months,ବର,december,Neutral,4,1,False,Complex
1246,ବୈଶାଖ,Baishakh,Traditional Calendar,Odia Months,ଖ,baishakh,Neutral,3,1,False,Complex
1247,ଜ୍ୟେଷ୍ଠ,Jyeshtha,Traditional Calendar,Odia Months,ଠ,jyeshtha,Neutral,4,1,False,Complex
1248,ଆଷାଢ଼,Ashadha,Traditional Calendar,Odia Months,ଢ,ashadha,Neutral,2,1,False,Complex
1249,ଶ୍ରାବଣ,Shravana,Traditional Calendar,Odia Months,ବଣ,shravana,Neutral,3,1,False,Complex
1250,ଭାଦ୍ରବ,Bhadra,Traditional Calendar,Odia Months,ରବ,bhadra,Neutral,3,1,False,Medium
1251,ଆଶ୍ୱିନ,Ashwin,Traditional Calendar,Odia Months,ନ,ashwin,Neutral,3,1,False,Medium
1252,କାର୍ତ୍ତିକ,Kartika,Traditional Calendar,Odia Months,କ,kartika,Neutral,5,1,False,Complex
1253,ମାର୍ଗଶିର,Margashira,Traditional Calendar,Odia Months,ର,margashira,Neutral,4,1,False,Complex
1254,ପୌଷ,Pausha,Traditional Calendar,Odia Months,ଷ,pausha,Neutral,2,1,False,Medium
1255,ମାଘ,Magha,Traditional Calendar,Odia Months,ଘ,magha,Neutral,2,1,False,Simple
1256,ଫାଲ୍ଗୁନ,Phalguna,Traditional Calendar,Odia Months,ନ,phalguna,Neutral,4,1,False,Complex
1257,ଚୈତ୍ର,Chaitra,Traditional Calendar,Odia Months,ର,chaitra,Neutral,3,1,False,Complex
1258,ରବିବାର,Sunday,Week,Days,ର,sunday,Neutral,3,1,False,Medium
1259,ସୋମବାର,Monday,Week,Days,ର,monday,Neutral,3,1,False,Medium
1260,ମଙ୍ଗଳବାର,Tuesday,Week,Days,ର,tuesday,Neutral,3,1,False,Complex
1261,ବୁଧବାର,Wednesday,Week,Days,ର,wednesday,Neutral,3,1,False,Complex
1262,ଗୁରୁବାର,Thursday,Week,Days,ର,thursday,Neutral,4,1,False,Complex
1263,ଶୁକ୍ରବାର,Friday,Week,Days,ର,friday,Neutral,4,1,False,Medium
1264,ଶନିବାର,Saturday,Week,Days,ର,saturday,Neutral,3,1,False,Complex
1265,ପରିବାର,Family,Kinship,Relations,ର,family,Neutral,3,1,False,Medium
1266,ମାତା,Mother,Parent,Relations,ତ,mother,Neutral,2,1,False,Medium
1267,ପିତା,Father,Parent,Relations,ତ,father,Neutral,2,1,False,Medium
1268,ପୁଅ,Son,Child,Relations,ଅ,son,Neutral,2,1,False,Simple
1269,ଝିଅ,Daughter,Child,Relations,ଅ,daughter,Neutral,2,1,False,Complex
1270,ଭାଇ,Brother,Sibling,Relations,ଇ,brother,Neutral,2,1,False,Complex
1271,ଭଉଣୀ,Sister,Sibling,Relations,ଭଉଣ,sister,Neutral,1,1,False,Medium
1272,ଦାଦା,Grandfather,Grandparent,Relations,ଦ,grandfather,Neutral,2,1,False,Complex
1273,ବୁଢ଼ୀ ମା,Grandmother,Grandparent,Relations,ମ,grandmother,Neutral,3,1,False,Complex
1274,ଚାଚା,Uncle,Relative,Relations,ଚ,uncle,Neutral,2,1,False,Simple
1275,ମାଉସୀ,Aunt,Relative,Relations,ଉସ,aunt,Neutral,2,1,False,Simple
1276,ସ୍ୱାମୀ,Husband,Spouse,Relations,ମ,husband,Neutral,3,1,False,Complex
1277,ସ୍ତ୍ରୀ,Wife,Spouse,Relations,ର,wife,Neutral,3,1,False,Simple
1278,ବନ୍ଧୁ,Friend,Companion,Relations,ଧ,friend,Positive,2,1,False,Medium
1279,ପଡୋଶୀ,Neighbor,Community,Relations,ଶ,neighbor,Neutral,2,1,False,Complex
1280,ଘର,House,Dwelling,Home,ଘର,house,Neutral,1,1,False,Simple
1281,କୋଠା,Room,Space,Home,ଠ,room,Neutral,2,1,False,Simple
1282,ଶୋଇବାର ଘର,Bedroom,Resting Place,Home,ଘର,bedroom,Neutral,4,1,False,Complex
1283,ରାନ୍ଧଣା ଘର,Kitchen,Cooking Space,Home,ଘର,kitchen,Neutral,4,1,False,Complex
1284,ଗୋସଲ ଘର,Bathroom,Cleaning Space,Home,ଘର,bathroom,Neutral,3,1,False,Complex
1285,ବସିବାର ଘର,Living Room,Sitting Space,Home,ଘର,room,Neutral,4,2,False,Simple
1286,ବଗିଚା,Garden,Outdoor Space,Home,ଚ,garden,Neutral,2,1,False,Medium
1287,ଛାତ,Roof,Shelter,Home,ତ,roof,Neutral,2,1,False,Simple
1288,କାନ୍ଥ,Wall,Structure,Home,ଥ,wall,Neutral,3,1,False,Simple
1289,ଦ୍ବାର,Door,Entrance,Home,ର,door,Neutral,3,1,False,Simple
1290,ଜନେଲ,Window,Opening,Home,ଲ,window,Neutral,2,1,False,Medium
1291,ଚାବି,Key,Lock,Home,ବ,key,Neutral,2,1,False,Simple
1292,ବିଛଣା,Bed,Sleeping,Furniture,ଛଣ,bed,Neutral,2,1,False,Simple
1293,ଟେବୁଲ,Table,Surface,Furniture,ଲ,table,Neutral,3,1,False,Simple
1294,ଚେୟାର,Chair,Seating,Furniture,ର,chair,Neutral,3,1,False,Simple
1295,ଆଲମାରି,Almirah,Storage,Furniture,ର,almirah,Neutral,2,1,False,Complex
1296,ପଲଙ୍ଗ,Cot,Bed,Furniture,ଗ,cot,Neutral,2,1,False,Simple
1297,ବାଲିଶ,Pillow,Comfort,Furniture,ଶ,pillow,Neutral,3,1,False,Medium
1298,ଲୁଗା,Clothes,Attire,Personal,ଗ,clothes,Neutral,2,1,False,Complex
1299,ଜୋତା,Shoes,Footwear,Personal,ତ,shoes,Neutral,2,1,False,Simple
1300,ଟୋପୀ,Hat,Headwear,Personal,ପ,hat,Neutral,2,1,False,Simple
1301,ଘଣ୍ଟା,Watch,Timepiece,Personal,ଟ,watch,Neutral,2,1,False,Simple
1302,ଛତା,Umbrella,Protection,Personal,ଛତ,umbrella,Neutral,1,1,False,Complex
1303,ବସ,Bus,Vehicle,Transport,ବସ,bus,Neutral,1,1,False,Simple
1304,ଟ୍ରକ,Truck,Vehicle,Transport,ରକ,truck,Neutral,2,1,False,Simple
1305,ଗାଡି,Car,Vehicle,Transport,ଡ,car,Neutral,2,1,False,Simple
1306,ମୋଟରସାଇକେଲ,Motorcycle,Vehicle,Transport,ଲ,motorcycle,Neutral,4,1,False,Complex
1307,ସାଇକେଲ,Bicycle,Vehicle,Transport,ଲ,bicycle,Neutral,3,1,False,Complex
1308,ରେଳଗାଡି,Train,Vehicle,Transport,ଡ,train,Neutral,3,1,False,Simple
1309,ବିମାନ,Airplane,Vehicle,Transport,ନ,airplane,Neutral,3,1,False,Complex
1310,ନୌକା,Boat,Vehicle,Transport,କ,boat,Neutral,2,1,False,Simple
1311,ଡାକ୍ତର,Doctor,Medical,Profession,ତର,doctor,Neutral,3,1,False,Medium
1312,ଇଂଜିନିୟର,Engineer,Technical,Profession,ୟର,engineer,Neutral,4,1,False,Complex
1313,ଶିକ୍ଷକ,Teacher,Education,Profession,ଷକ,teacher,Neutral,3,1,False,Complex
1314,କୃଷକ,Farmer,Agriculture,Profession,ଷକ,farmer,Neutral,2,1,False,Medium
1315,ବ୍ୟବସାୟୀ,Businessman,Commerce,Profession,ୟ,businessman,Neutral,3,1,False,Complex
1316,କର୍ମଚାରୀ,Employee,Work,Profession,ର,employee,Neutral,3,1,False,Complex
1317,ଚାକର,Servant,Service,Profession,କର,servant,Neutral,2,1,False,Complex
1318,ରାଜା,King,Ruler,Authority,ଜ,king,Neutral,2,1,False,Simple
1319,ରାଣୀ,Queen,Ruler,Authority,ଣ,queen,Neutral,2,1,False,Simple
1320,ରାଜ୍ୟ,Kingdom,State,Authority,ୟ,kingdom,Neutral,3,1,False,Complex
1321,ଦେଶ,Country,Nation,Geography,ଶ,country,Neutral,2,1,False,Complex
1322,ରାଜଧାନୀ,Capital,City,Geography,ନ,capital,Neutral,3,1,False,Complex
1323,ଗାଁ,Village,Settlement,Geography,ଗ,village,Neutral,1,1,False,Complex
1324,ସହର,City,Urban,Geography,ସହର,city,Neutral,1,1,False,Simple
1325,ରାସ୍ତା,Road,Path,Geography,ତ,road,Neutral,3,1,False,Simple
1326,ପୋଲ,Bridge,Structure,Geography,ଲ,bridge,Neutral,2,1,False,Medium
1327,ମନ୍ଦିର,Temple,Worship,Religion,ର,temple,Neutral,3,1,False,Medium
1328,ମସଜିଦ,Mosque,Worship,Religion,ଦ,mosque,Neutral,2,1,False,Medium
1329,ଗିର୍ଜା,Church,Worship,Religion,ଜ,church,Neutral,3,1,False,Medium
1330,ପୂଜା,Worship,Ritual,Religion,ଜ,worship,Positive,2,1,False,Complex
1331,ପ୍ରାର୍ଥନା,Prayer,Devotion,Religion,ଥନ,prayer,Neutral,4,1,False,Medium
1332,ଉପାସନା,Meditation,Spiritual,Religion,ସନ,meditation,Neutral,2,1,False,Complex
1333,ପର୍ବ,Festival,Celebration,Culture,ବ,festival,Positive,2,1,False,Complex
1334,ଉତ୍ସବ,Celebration,Festivity,Culture,ସବ,celebration,Neutral,2,1,False,Complex
1335,ନାଚ,Dance,Performance,Culture,ଚ,dance,Neutral,2,1,False,Simple
1336,ଗୀତ,Song,Music,Culture,ତ,song,Neutral,2,1,False,Simple
1337,ବାଦ୍ୟ,Musical Instrument,Music,Culture,ୟ,instrument,Neutral,3,2,False,Complex
1338,ଭୋଜି,Feast,Food,Culture,ଜ,feast,Neutral,2,1,False,Simple
1339,ପକେଟ,Pocket,Storage,Personal,ଟ,pocket,Neutral,2,1,False,Medium
1340,ବ୍ୟାଗ,Bag,Carry,Personal,ଗ,bag,Neutral,3,1,False,Simple
1341,ସୂଟକେସ,Suitcase,Luggage,Personal,ସ,suitcase,Neutral,3,1,False,Complex
1342,ପାଠ୍ୟପୁସ୍ତକ,Textbook,Learning,Education,ତକ,textbook,Neutral,5,1,False,Complex
1343,କଲମ,Pen,Writing,Education,କଲମ,pen,Neutral,1,1,False,Simple
1344,ପେନ୍ସିଲ,Pencil,Writing,Education,ଲ,pencil,Neutral,4,1,False,Medium
1345,ଇରେଜର,Eraser,Correction,Education,ଜର,eraser,Neutral,2,1,False,Medium
1346,ଶାସକ,Ruler,Measurement,Education,ସକ,ruler,Neutral,2,1,False,Simple
1347,ଖାତା,Notebook,Writing,Education,ତ,notebook,Neutral,2,1,False,Complex
1348,ବ୍ଲାକବୋର୍ଡ,Blackboard,Teaching,Education,ଡ,blackboard,Neutral,5,1,False,Complex
1349,ଚକ,Chalk,Writing,Education,ଚକ,chalk,Neutral,1,1,False,Simple
1350,ସ୍କୁଲ୍ୟୁନିଫର୍ମ,School Uniform,Attire,Education,ମ,uniform,Neutral,7,2,False,Complex
1351,ଖେଳନା,Toy,Play,Children,ଳନ,toy,Neutral,2,1,False,Simple
1352,ପୁତୁଳା,Doll,Toy,Children,ଳ,doll,Neutral,3,1,False,Simple
1353,ଗୁଡିଆ,Ball,Play,Children,ଆ,ball,Neutral,3,1,False,Simple
1354,ସାଇକେଲ,Bicycle,Ride,Children,ଲ,bicycle,Neutral,3,1,False,Complex
1355,ସ୍ଵିମିଙ୍ଗ୍ ପୁଲ,Swimming Pool,Water,Recreation,ଲ,pool,Neutral,7,2,False,Medium
1356,ଉଦ୍ୟାନ,Park,Nature,Recreation,ନ,park,Neutral,3,1,False,Simple
1357,ଚିଡିଆଘର,Zoo,Animals,Recreation,ଆଘର,zoo,Neutral,3,1,False,Simple
1358,ସିନେମା ହଲ,Cinema Hall,Entertainment,Recreation,ହଲ,hall,Neutral,4,2,False,Simple
1359,ସଂଗ୍ରହାଳୟ,Museum,History,Education,ଳୟ,museum,Neutral,4,1,False,Medium
1360,ପୁସ୍ତକାଳୟ,Library,Books,Education,ଳୟ,library,Neutral,4,1,False,Complex
1361,ଅସ୍ପତାଲ,Hospital,Treatment,Health,ଲ,hospital,Neutral,3,1,False,Complex
1362,ଡାକ୍ତରଖାନା,Clinic,Medical,Health,ନ,clinic,Neutral,4,1,False,Medium
1363,ଔଷଧ,Medicine,Treatment,Health,ଔଷଧ,medicine,Neutral,1,1,False,Complex
1364,ଟିକା,Vaccine,Prevention,Health,କ,vaccine,Neutral,2,1,False,Complex
1365,ଜ୍ୱର,Fever,Illness,Health,ୱର,fever,Neutral,2,1,False,Simple
1366,ସର୍ଦ୍ଦି,Cold,Illness,Health,ଦ,cold,Neutral,3,1,False,Simple
1367,କାଶ,Cough,Illness,Health,ଶ,cough,Neutral,2,1,False,Simple
1368,ବାନ୍ତି,Vomiting,Illness,Health,ତ,vomiting,Neutral,3,1,False,Complex
1369,ତରଳ ଝାଡା,Diarrhea,Illness,Health,ଡ,diarrhea,Neutral,3,1,False,Complex
1370,ଯନ୍ତ୍ରଣା,Pain,Suffering,Health,ରଣ,pain,Melancholy,3,1,False,Simple
1371,ଚୋଟ,Injury,Damage,Health,ଟ,injury,Sad,2,1,False,Medium
1372,ରକ୍ତ,Blood,Body Fluid,Health,ତ,blood,Neutral,2,1,False,Simple
1373,ହାଡ,Bone,Skeleton,Health,ଡ,bone,Neutral,2,1,False,Simple
1374,ଚର୍ମ,Skin,Body,Health,ମ,skin,Neutral,2,1,False,Simple
1375,ମାଂସପେଶୀ,Muscle,Body,Health,ଶ,muscle,Neutral,3,1,False,Medium
1376,ମସ୍ତିଷ୍କ,Brain,Organ,Health,କ,brain,Neutral,4,1,False,Simple
1377,ହୃଦୟ,Heart,Organ,Health,ଦୟ,heart,Neutral,2,1,False,Simple
1378,ଫୁସଫୁସ,Lungs,Organ,Health,ସ,lungs,Neutral,3,1,False,Simple
1379,ଯକୃତ,Liver,Organ,Health,ତ,liver,Neutral,2,1,False,Simple
1380,ବୃକ୍କ,Kidney,Organ,Health,କ,kidney,Neutral,3,1,False,Medium
1381,ପାକସ୍ଥଳୀ,Stomach,Organ,Health,ଥଳ,stomach,Neutral,3,1,False,Complex
