poem_id,line_number,previous_scheme,english_line,line_ending_word,rhyme_scheme_label,total_lines_in_poem,stanza_pattern
555,4,STARTABA,And stories to excite,excite,C,4,ABAC
556,1,START,Around the world where cultures play,play,A,4,ABCA
556,2,STARTA,The people live their lives night,night,B,4,ABCA
556,3,STARTAB,With different ways that still nite,nite,C,4,ABCA
556,4,STARTABC,The human spirit tray,tray,A,4,ABCA
557,1,START,I stood beside the river may,may,A,4,ABCD
557,2,STARTA,And watched the water kite,kite,B,4,ABCD
557,3,STARTAB,It flowed so calm and steady wee,wee,C,4,ABCD
557,4,STARTABC,Its current strong and agree,agree,D,4,ABCD
558,1,START,The writer sits with pen in say,say,A,4,ABCB
558,2,STARTA,And writes of love and fright,fright,B,4,ABCB
558,3,STARTAB,He tells of life and all its tree,tree,C,4,ABCB
558,4,STARTABC,In words that make us bright,bright,B,4,ABCB
559,1,START,In silent woods where darkness ray,ray,A,4,ABCA
559,2,STARTA,The echo of a distant sound white,white,B,4,ABCA
559,3,STARTAB,Through misty valleys all quite,quite,C,4,ABCA
559,4,STARTABC,The lonely voice of night delay,delay,A,4,ABCA
560,1,START,The farmer in his fields of may,may,A,4,ABCB
560,2,STARTA,Grows food for all to fight,fight,B,4,ABCB
560,3,STARTAB,He works from dawn till day is flee,flee,C,4,ABCB
560,4,STARTABC,To keep our tables might,might,B,4,ABCB
561,1,START,The river keeps on flowing essay,essay,A,4,ABCA
561,2,STARTA,From mountain to the delight,delight,B,4,ABCA
561,3,STARTAB,It carries life and stories knee,knee,C,4,ABCA
561,4,STARTABC,In waters ever pray,pray,A,4,ABCA
562,1,START,Upon the ocean gay,gay,A,4,ABAA
562,2,STARTA,Where waves begin to slight,slight,B,4,ABAA
562,3,STARTAB,The sailor finds his tray,tray,A,4,ABAA
562,4,STARTABA,And sets his course for kay,kay,A,4,ABAA
563,1,START,The morning sun arises stay,stay,A,4,ABCA
563,2,STARTA,And paints the sky with write,write,B,4,ABCA
563,3,STARTAB,The world awakens from its be,be,C,4,ABCA
563,4,STARTABC,To greet the brand new way,way,A,4,ABCA
564,1,START,The sailor sets his course by day,day,A,4,ABAC
564,2,STARTA,Across the mighty rolling slight,slight,B,4,ABAC
564,3,STARTAB,He dreams of home and yearns to stay,stay,A,4,ABAC
564,4,STARTABA,While waves crash on the stormy nite,nite,C,4,ABAC
565,1,START,The ocean waves they crash and say,say,A,4,AABB
565,2,STARTA,Against the rocky shore they pay,pay,A,4,AABB
565,3,STARTAA,Their rhythm is a timeless fright,fright,B,4,AABB
565,4,STARTAAB,That I will always might,might,B,4,AABB
566,1,START,The farmer in his fields of gay,gay,A,4,ABCB
566,2,STARTA,Grows food for all to blight,blight,B,4,ABCB
566,3,STARTAB,He works from dawn till day is flee,flee,C,4,ABCB
566,4,STARTABC,To keep our tables fright,fright,B,4,ABCB
567,1,START,Across the sea where ships do kay,kay,A,4,ABCA
567,2,STARTA,The horizon calls to right,right,B,4,ABCA
567,3,STARTAB,Adventures that await for lite,lite,C,4,ABCA
567,4,STARTABC,The brave who dare to gray,gray,A,4,ABCA
568,1,START,The birds they sing their array,array,A,4,AAAB
568,2,STARTA,Their melodies so sweet and jay,jay,A,4,AAAB
568,3,STARTAA,Their music makes our hearts way,way,A,4,AAAB
568,4,STARTAAA,A symphony of plight,plight,B,4,AAAB
569,1,START,I wandered through the forest play,play,A,4,ABCD
569,2,STARTA,Among the ancient bright,bright,B,4,ABCD
569,3,STARTAB,The sunlight filtered through guarantee,guarantee,C,4,ABCD
569,4,STARTABC,Creating patterns pee,pee,D,4,ABCD
570,1,START,The fire burns so warm and guitar,guitar,A,4,ABAA
570,2,STARTA,It lights the darkness of the are,are,B,4,ABAA
570,3,STARTAB,It gives us comfort in the mar,mar,A,4,ABAA
570,4,STARTABA,And makes the night less afar,afar,A,4,ABAA
571,1,START,Above the clouds where angels day,day,A,4,ABCA
571,2,STARTA,The heavens open wide mite,mite,B,4,ABCA
571,3,STARTAB,And all our dreams come flight,flight,C,4,ABCA
571,4,STARTABC,Where hope will never pay,pay,A,4,ABCA
572,1,START,The fire burns so warm and cigar,cigar,A,4,AAAA
572,2,STARTA,It lights the darkness of the cigar,cigar,A,4,AAAA
572,3,STARTAA,It gives us comfort in the czar,czar,A,4,AAAA
572,4,STARTAAA,And makes the night less cigar,cigar,A,4,AAAA
573,1,START,The wind it keeps on blowing clay,clay,A,4,ABCA
573,2,STARTA,Across the land and bright,bright,B,4,ABCA
573,3,STARTAB,It shapes the earth and carries guarantee,guarantee,C,4,ABCA
573,4,STARTABC,The seeds of life to gay,gay,A,4,ABCA
574,1,START,The forest trees they betray,betray,A,4,AABC
574,2,STARTA,Their branches reaching say,say,A,4,AABC
574,3,STARTAA,They stand through generations fright,fright,B,4,AABC
574,4,STARTAAB,Their wisdom ever free,free,C,4,AABC
575,1,START,In morning light the birds quay,quay,A,4,ABCB
575,2,STARTA,Their melodies so sweet and slight,slight,B,4,ABCB
575,3,STARTAB,They welcome in the brand three,three,C,4,ABCB
575,4,STARTABC,With songs that can't be slight,slight,B,4,ABCB
576,1,START,The ancient castle stands so lay,lay,A,4,AABC
576,2,STARTA,Upon the hill it looks so fray,fray,A,4,AABC
576,3,STARTAA,With memories of days gone right,right,B,4,AABC
576,4,STARTAAB,And tales that still are kite,kite,C,4,AABC
577,1,START,The painter with his brush of ray,ray,A,4,ABAC
577,2,STARTA,Creates a world of color kite,kite,B,4,ABAC
577,3,STARTAB,With strokes of pure artistic may,may,A,4,ABAC
577,4,STARTABA,That make our spirits mite,mite,C,4,ABAC
578,1,START,I see the world in shades of fight,fight,A,4,AAAA
578,2,STARTA,Where everything burns oh so height,height,A,4,AAAA
578,3,STARTAA,The stars above shine in the plight,plight,A,4,AAAA
578,4,STARTAAA,And give us their eternal night,night,A,4,AAAA
579,1,START,In morning light the birds may,may,A,4,ABCB
579,2,STARTA,Their melodies so sweet and right,right,B,4,ABCB
579,3,STARTAB,They welcome in the brand flee,flee,C,4,ABCB
579,4,STARTABC,With songs that can't be tonight,tonight,B,4,ABCB
580,1,START,The forest deep where shadows array,array,A,4,AABC
580,2,STARTA,Holds secrets in its ancient ray,ray,A,4,AABC
580,3,STARTAA,Where sunlight barely dares to plight,plight,B,4,AABC
580,4,STARTAAB,And mysteries kite,kite,C,4,AABC
581,1,START,Beneath the starry quay,quay,A,4,ABAA
581,2,STARTA,Where dreams begin to plight,plight,B,4,ABAA
581,3,STARTAB,The night is calm and tray,tray,A,4,ABAA
581,4,STARTABA,And all our worries decay,decay,A,4,ABAA
582,1,START,The river flows so wide and pray,pray,A,4,ABCD
582,2,STARTA,Past mountains high for all to lite,lite,B,4,ABCD
582,3,STARTAB,It carries dreams from you to be,be,C,4,ABCD
582,4,STARTABC,And washes all our cares lite,lite,D,4,ABCD
583,1,START,When morning light appears so day,day,A,4,AABB
583,2,STARTA,And birds begin their songs of tray,tray,A,4,AABB
583,3,STARTAA,The world awakens fresh and knight,knight,B,4,AABB
583,4,STARTAAB,With promises of things flight,flight,B,4,AABB
584,1,START,The city lights they shine so lay,lay,A,4,AABB
584,2,STARTA,Against the dark night bay,bay,A,4,AABB
584,3,STARTAA,While people hurry home to flight,flight,B,4,AABB
584,4,STARTAAB,Their families waiting right,right,B,4,AABB
585,1,START,Time is the river that keeps pray,pray,A,4,ABCD
585,2,STARTA,Carrying us along its delight,delight,B,4,ABCD
585,3,STARTAB,We cannot stop its steady lee,lee,C,4,ABCD
585,4,STARTABC,We can but sing its move,move,D,4,ABCD
586,1,START,The ocean waves they crash and kay,kay,A,4,AABC
586,2,STARTA,Against the rocky shore they quay,quay,A,4,AABC
586,3,STARTAA,Their rhythm is a timeless white,white,B,4,AABC
586,4,STARTAAB,That I will always excite,excite,C,4,AABC
587,1,START,I stood beside the river tray,tray,A,4,ABCD
587,2,STARTA,And watched the water night,night,B,4,ABCD
587,3,STARTAB,It flowed so calm and steady see,see,C,4,ABCD
587,4,STARTABC,Its current strong and key,key,D,4,ABCD
588,1,START,The ancient castle stands so gray,gray,A,4,AABB
588,2,STARTA,Upon the hill it looks so decay,decay,A,4,AABB
588,3,STARTAA,With memories of days gone blight,blight,B,4,AABB
588,4,STARTAAB,And tales that still are slight,slight,B,4,AABB
589,1,START,The dancer with her grace of essay,essay,A,4,ABAB
589,2,STARTA,Moves lightly on the tight,tight,B,4,ABAB
589,3,STARTAB,Her body tells a story jay,jay,A,4,ABAB
589,4,STARTABA,That words cannot night,night,B,4,ABAB
590,1,START,Life is a journey we all spray,spray,A,4,ABCD
590,2,STARTA,With challenges we must plight,plight,B,4,ABCD
590,3,STARTAB,And lessons that we need to ye,ye,C,4,ABCD
590,4,STARTABC,Before our time is improve,improve,D,4,ABCD
591,1,START,Within the heart where love does clay,clay,A,4,ABCA
591,2,STARTA,A flame begins to grow mite,mite,B,4,ABCA
591,3,STARTAB,And through the years it still blight,blight,C,4,ABCA
591,4,STARTABC,The passion that we gay,gay,A,4,ABCA
592,1,START,Beneath the starry essay,essay,A,4,ABAA
592,2,STARTA,Where dreams begin to height,height,B,4,ABAA
592,3,STARTAB,The night is calm and lay,lay,A,4,ABAA
592,4,STARTABA,And all our worries array,array,A,4,ABAA
593,1,START,The rain that falls so hay,hay,A,4,ABAC
593,2,STARTA,From clouds up in the sky quite,quite,B,4,ABAC
593,3,STARTAB,It waters earth and stay,stay,A,4,ABAC
593,4,STARTABA,And makes the rivers ye,ye,C,4,ABAC
594,1,START,Between the lines where meaning say,say,A,4,ABBA
594,2,STARTA,The truth begins to show tonight,tonight,B,4,ABBA
594,3,STARTAB,And understanding starts to light,light,B,4,ABBA
594,4,STARTABB,What writers want to way,way,A,4,ABBA
595,1,START,The stars appear in evening quay,quay,A,4,ABAC
595,2,STARTA,When daytime fades from lite,lite,B,4,ABAC
595,3,STARTAB,They sparkle with their silver gray,gray,A,4,ABAC
595,4,STARTABA,And dreams begin to lite,lite,C,4,ABAC
596,1,START,Between the lines where meaning lay,lay,A,4,ABBA
596,2,STARTA,The truth begins to show knight,knight,B,4,ABBA
596,3,STARTAB,And understanding starts to tight,tight,B,4,ABBA
596,4,STARTABB,What writers want to tray,tray,A,4,ABBA
597,1,START,Inside the city way,way,A,4,ABAA
597,2,STARTA,Where people hurry white,white,B,4,ABAA
597,3,STARTAB,The life goes on and okay,okay,A,4,ABAA
597,4,STARTABA,And dreams are born and play,play,A,4,ABAA
598,1,START,I wandered through the forest nay,nay,A,4,ABCD
598,2,STARTA,Among the ancient nite,nite,B,4,ABCD
598,3,STARTAB,The sunlight filtered through free,free,C,4,ABCD
598,4,STARTABC,Creating patterns knee,knee,D,4,ABCD
599,1,START,I stood beside the river play,play,A,4,ABCD
599,2,STARTA,And watched the water fight,fight,B,4,ABCD
599,3,STARTAB,It flowed so calm and steady tee,tee,C,4,ABCD
599,4,STARTABC,Its current strong and wee,wee,D,4,ABCD
600,1,START,When morning light appears so pay,pay,A,4,AABC
600,2,STARTA,And birds begin their songs of essay,essay,A,4,AABC
600,3,STARTAA,The world awakens fresh and spite,spite,B,4,AABC
600,4,STARTAAB,With promises of things height,height,C,4,AABC
601,1,START,The scientist with mind of stay,stay,A,4,ABCD
601,2,STARTA,Seeks answers to the great bright,bright,B,4,ABCD
601,3,STARTAB,He studies nature and its quee,quee,C,4,ABCD
601,4,STARTABC,To help our world ignite,ignite,D,4,ABCD
602,1,START,Inside the mind where thoughts do hay,hay,A,4,ABCA
602,2,STARTA,Ideas start to form mite,mite,B,4,ABCA
602,3,STARTAB,Creative sparks that soon will tonight,tonight,C,4,ABCA
602,4,STARTABC,The mental ray,ray,A,4,ABCA
603,1,START,The sun shines bright on this fine clay,clay,A,4,AABB
603,2,STARTA,Making everything feel so lay,lay,A,4,AABB
603,3,STARTAA,But when comes the dark of tonight,tonight,B,4,AABB
603,4,STARTAAB,It changes everything I sight,sight,B,4,AABB
604,1,START,I sat beneath the willow stay,stay,A,4,ABCD
604,2,STARTA,And listened to the tight,tight,B,4,ABCD
604,3,STARTAB,The leaves they whispered secrets three,three,C,4,ABCD
604,4,STARTABC,Of days that used to pee,pee,D,4,ABCD
605,1,START,I stood beside the river clay,clay,A,4,ABCD
605,2,STARTA,And watched the water bright,bright,B,4,ABCD
605,3,STARTAB,It flowed so calm and steady be,be,C,4,ABCD
605,4,STARTABC,Its current strong and referee,referee,D,4,ABCD
606,1,START,The flowers bloom in hay,hay,A,4,AAAB
606,2,STARTA,Their colors bright and fray,fray,A,4,AAAB
606,3,STARTAA,Their fragrance fills the quay,quay,A,4,AAAB
606,4,STARTAAA,A beautiful spring white,white,B,4,AAAB
607,1,START,The children laugh and fray,fray,A,4,AAAB
607,2,STARTA,Their happiness so pure and okay,okay,A,4,AAAB
607,3,STARTAA,Their innocence so sweet and clay,clay,A,4,AAAB
607,4,STARTAAA,A joy that will quite,quite,B,4,AAAB
608,1,START,I stood beside the river spray,spray,A,4,ABCD
608,2,STARTA,And watched the water excite,excite,B,4,ABCD
608,3,STARTAB,It flowed so calm and steady sea,sea,C,4,ABCD
608,4,STARTABC,Its current strong and sea,sea,D,4,ABCD
609,1,START,Throughout the years where time does tray,tray,A,4,ABCA
609,2,STARTA,The memories remain write,write,B,4,ABCA
609,3,STARTAB,Of moments that will always might,might,C,4,ABCA
609,4,STARTABC,The joy and also kay,kay,A,4,ABCA
610,1,START,The mountain peaks they clay,clay,A,4,AABC
610,2,STARTA,Against the blue sky nay,nay,A,4,AABC
610,3,STARTAA,They challenge us to climb them knight,knight,B,4,AABC
610,4,STARTAAB,And touch the heavens key,key,C,4,AABC
611,1,START,The wind that blows so may,may,A,4,ABAC
611,2,STARTA,Through valleys deep and wide knight,knight,B,4,ABAC
611,3,STARTAB,It carries seeds and may,may,A,4,ABAC
611,4,STARTABA,And makes the trees all tree,tree,C,4,ABAC
612,1,START,The city lights they clay,clay,A,4,AABC
612,2,STARTA,Against the dark night tray,tray,A,4,AABC
612,3,STARTAA,They symbolize the human lite,lite,B,4,AABC
612,4,STARTAAB,That burns forever free,free,C,4,AABC
613,1,START,The moon that glows so nay,nay,A,4,ABAC
613,2,STARTA,In midnight sky above spite,spite,B,4,ABAC
613,3,STARTAB,It guides us through the gray,gray,A,4,ABAC
613,4,STARTABA,And fills our hearts with sea,sea,C,4,ABAC
614,1,START,The city lights they decay,decay,A,4,AABC
614,2,STARTA,Against the dark night lay,lay,A,4,AABC
614,3,STARTAA,They symbolize the human lite,lite,B,4,AABC
614,4,STARTAAB,That burns forever pee,pee,C,4,AABC
615,1,START,Time is the river that keeps say,say,A,4,ABCD
615,2,STARTA,Carrying us along its quite,quite,B,4,ABCD
615,3,STARTAB,We cannot stop its steady quee,quee,C,4,ABCD
615,4,STARTABC,We can but sing its shove,shove,D,4,ABCD
616,1,START,The wind it keeps on blowing say,say,A,4,ABCA
616,2,STARTA,Across the land and fight,fight,B,4,ABCA
616,3,STARTAB,It shapes the earth and carries free,free,C,4,ABCA
616,4,STARTABC,The seeds of life to tray,tray,A,4,ABCA
617,1,START,I see the world in shades of rite,rite,A,4,ABCD
617,2,STARTA,Where everything burns oh so fright,fright,B,4,ABCD
617,3,STARTAB,The stars above shine in the rite,rite,C,4,ABCD
617,4,STARTABC,And give us their eternal rite,rite,D,4,ABCD
618,1,START,Inside the city essay,essay,A,4,ABAA
618,2,STARTA,Where people hurry bright,bright,B,4,ABAA
618,3,STARTAB,The life goes on and okay,okay,A,4,ABAA
618,4,STARTABA,And dreams are born and may,may,A,4,ABAA
619,1,START,The river keeps on flowing lay,lay,A,4,ABCA
619,2,STARTA,From mountain to the excite,excite,B,4,ABCA
619,3,STARTAB,It carries life and stories guarantee,guarantee,C,4,ABCA
619,4,STARTABC,In waters ever delay,delay,A,4,ABCA
620,1,START,The wind that blows so lay,lay,A,4,ABAC
620,2,STARTA,Through valleys deep and wide write,write,B,4,ABAC
620,3,STARTAB,It carries seeds and stay,stay,A,4,ABAC
620,4,STARTABA,And makes the trees all tree,tree,C,4,ABAC
621,1,START,Within the heart where love does stay,stay,A,4,ABBA
621,2,STARTA,A flame begins to grow plight,plight,B,4,ABBA
621,3,STARTAB,And through the years it still bright,bright,B,4,ABBA
621,4,STARTABB,The passion that we bay,bay,A,4,ABBA
622,1,START,The builder with his tools of bay,bay,A,4,ABCD
622,2,STARTA,Creates the structures we call rite,rite,B,4,ABCD
622,3,STARTAB,He builds the homes where we can key,key,C,4,ABCD
622,4,STARTABC,And makes our cities fright,fright,D,4,ABCD
623,1,START,The teacher in her classroom lay,lay,A,4,ABCB
623,2,STARTA,Imparts her wisdom to the night,night,B,4,ABCB
623,3,STARTAB,She opens minds to all the tea,tea,C,4,ABCB
623,4,STARTABC,And helps young people right,right,B,4,ABCB
624,1,START,The flowers bloom in betray,betray,A,4,AAAB
624,2,STARTA,Their colors bright and okay,okay,A,4,AAAB
624,3,STARTAA,Their fragrance fills the may,may,A,4,AAAB
624,4,STARTAAA,A beautiful spring tonight,tonight,B,4,AAAB
625,1,START,The moon that glows so gray,gray,A,4,ABAC
625,2,STARTA,In midnight sky above light,light,B,4,ABAC
625,3,STARTAB,It guides us through the way,way,A,4,ABAC
625,4,STARTABA,And fills our hearts with knee,knee,C,4,ABAC
626,1,START,The farmer in his fields of ray,ray,A,4,ABCD
626,2,STARTA,Grows food for all to kite,kite,B,4,ABCD
626,3,STARTAB,He works from dawn till day is flee,flee,C,4,ABCD
626,4,STARTABC,To keep our tables ignite,ignite,D,4,ABCD
627,1,START,The wind that blows so ray,ray,A,4,ABAC
627,2,STARTA,Through valleys deep and wide white,white,B,4,ABAC
627,3,STARTAB,It carries seeds and stay,stay,A,4,ABAC
627,4,STARTABA,And makes the trees all ye,ye,C,4,ABAC
628,1,START,The river keeps on flowing may,may,A,4,ABCA
628,2,STARTA,From mountain to the lite,lite,B,4,ABCA
628,3,STARTAB,It carries life and stories ye,ye,C,4,ABCA
628,4,STARTABC,In waters ever spray,spray,A,4,ABCA
629,1,START,The evening shadows lengthen ray,ray,A,4,ABCA
629,2,STARTA,As daylight fades to mite,mite,B,4,ABCA
629,3,STARTAB,The stars appear to guide our guarantee,guarantee,C,4,ABCA
629,4,STARTABC,Through darkness of the may,may,A,4,ABCA
630,1,START,The flowers bloom in quay,quay,A,4,AAAB
630,2,STARTA,Their colors bright and may,may,A,4,AAAB
630,3,STARTAA,Their fragrance fills the delay,delay,A,4,AAAB
630,4,STARTAAA,A beautiful spring fight,fight,B,4,AAAB
631,1,START,The traveler with his map of betray,betray,A,4,ABAC
631,2,STARTA,Seeks adventures far and sight,sight,B,4,ABAC
631,3,STARTAB,He journeys to new places essay,essay,A,4,ABAC
631,4,STARTABA,That few have ever lite,lite,C,4,ABAC
632,1,START,Life is a journey we all quay,quay,A,4,ABCD
632,2,STARTA,With challenges we must blight,blight,B,4,ABCD
632,3,STARTAB,And lessons that we need to three,three,C,4,ABCD
632,4,STARTABC,Before our time is improve,improve,D,4,ABCD
633,1,START,The river keeps on flowing lay,lay,A,4,ABCA
633,2,STARTA,From mountain to the spite,spite,B,4,ABCA
633,3,STARTAB,It carries life and stories pee,pee,C,4,ABCA
633,4,STARTABC,In waters ever hay,hay,A,4,ABCA
634,1,START,Inside the city stay,stay,A,4,ABAA
634,2,STARTA,Where people hurry excite,excite,B,4,ABAA
634,3,STARTAB,The life goes on and play,play,A,4,ABAA
634,4,STARTABA,And dreams are born and way,way,A,4,ABAA
635,1,START,Across the sea where ships do way,way,A,4,ABCA
635,2,STARTA,The horizon calls to light,light,B,4,ABCA
635,3,STARTAB,Adventures that await for ignite,ignite,C,4,ABCA
635,4,STARTABC,The brave who dare to lay,lay,A,4,ABCA
636,1,START,I wonder at the starry pray,pray,A,4,ABCD
636,2,STARTA,And all the mysteries it mite,mite,B,4,ABCD
636,3,STARTAB,The questions that we dare to referee,referee,C,4,ABCD
636,4,STARTABC,The answers we may never above,above,D,4,ABCD
637,1,START,The writer sits with pen in pray,pray,A,4,ABCD
637,2,STARTA,And writes of love and nite,nite,B,4,ABCD
637,3,STARTAB,He tells of life and all its wee,wee,C,4,ABCD
637,4,STARTABC,In words that make us write,write,D,4,ABCD
638,1,START,I wandered through the forest pay,pay,A,4,ABCD
638,2,STARTA,Among the ancient spite,spite,B,4,ABCD
638,3,STARTAB,The sunlight filtered through three,three,C,4,ABCD
638,4,STARTABC,Creating patterns quee,quee,D,4,ABCD
639,1,START,Hope is the light that guides our tray,tray,A,4,ABCD
639,2,STARTA,When darkness seems to nite,nite,B,4,ABCD
639,3,STARTAB,It gives us strength to face the guarantee,guarantee,C,4,ABCD
639,4,STARTABC,And courage to prove,prove,D,4,ABCD
640,1,START,The morning sun arises lay,lay,A,4,ABCA
640,2,STARTA,And paints the sky with kite,kite,B,4,ABCA
640,3,STARTAB,The world awakens from its quee,quee,C,4,ABCA
640,4,STARTABC,To greet the brand new play,play,A,4,ABCA
641,1,START,I see the world in shades of bright,bright,A,4,ABAA
641,2,STARTA,Where everything burns oh so spite,spite,B,4,ABAA
641,3,STARTAB,The stars above shine in the sight,sight,A,4,ABAA
641,4,STARTABA,And give us their eternal fright,fright,A,4,ABAA
642,1,START,The wind that blows so fray,fray,A,4,ABAC
642,2,STARTA,Through valleys deep and wide kite,kite,B,4,ABAC
642,3,STARTAB,It carries seeds and ray,ray,A,4,ABAC
642,4,STARTABA,And makes the trees all tee,tee,C,4,ABAC
643,1,START,Beauty is in everything we spray,spray,A,4,ABCD
643,2,STARTA,If we but take the time to rite,rite,B,4,ABCD
643,3,STARTAB,In nature and in art we three,three,C,4,ABCD
643,4,STARTABC,And in the human above,above,D,4,ABCD
644,1,START,Love is a feeling deep and ray,ray,A,4,ABCD
644,2,STARTA,That grows with every passing fight,fight,B,4,ABCD
644,3,STARTAB,It fills our hearts with joy and see,see,C,4,ABCD
644,4,STARTABC,And makes our spirits improve,improve,D,4,ABCD
645,1,START,The writer with his pen of lay,lay,A,4,ABAB
645,2,STARTA,Fills pages with his flight,flight,B,4,ABAB
645,3,STARTAB,Creating worlds for us to pay,pay,A,4,ABAB
645,4,STARTABA,And stories to fight,fight,B,4,ABAB
646,1,START,The ancient castle stands so gay,gay,A,4,AABC
646,2,STARTA,Upon the hill it looks so quay,quay,A,4,AABC
646,3,STARTAA,With memories of days gone delight,delight,B,4,AABC
646,4,STARTAAB,And tales that still are rite,rite,C,4,AABC
647,1,START,The flowers bloom in clay,clay,A,4,AAAB
647,2,STARTA,Their colors bright and lay,lay,A,4,AAAB
647,3,STARTAA,Their fragrance fills the decay,decay,A,4,AAAB
647,4,STARTAAA,A beautiful spring fight,fight,B,4,AAAB
648,1,START,When winter winds begin to okay,okay,A,4,ABAC
648,2,STARTA,The world turns cold and lite,lite,B,4,ABAC
648,3,STARTAB,All nature seems to spray,spray,A,4,ABAC
648,4,STARTABA,As stories yet rite,rite,C,4,ABAC
649,1,START,The wind blows through the trees so love,love,A,4,ABCD
649,2,STARTA,It whispers secrets we should love,love,B,4,ABCD
649,3,STARTAB,It carries messages from far remove,remove,C,4,ABCD
649,4,STARTABC,And makes the leaves all glove,glove,D,4,ABCD
650,1,START,I see the world in shades of fight,fight,A,4,AABA
650,2,STARTA,Where everything burns oh so light,light,A,4,AABA
650,3,STARTAA,The stars above shine in the kite,kite,B,4,AABA
650,4,STARTAAB,And give us their eternal flight,flight,A,4,AABA
651,1,START,The ocean waves they crash and stay,stay,A,4,AABC
651,2,STARTA,Against the rocky shore they spray,spray,A,4,AABC
651,3,STARTAA,Their rhythm is a timeless nite,nite,B,4,AABC
651,4,STARTAAB,That I will always knight,knight,C,4,AABC
652,1,START,The doctor with her healing decay,decay,A,4,ABCD
652,2,STARTA,Brings comfort to the sick and rite,rite,B,4,ABCD
652,3,STARTAB,She works to make the body be,be,C,4,ABCD
652,4,STARTABC,With skills that make us kite,kite,D,4,ABCD
653,1,START,The sailor sets his course by quay,quay,A,4,ABAB
653,2,STARTA,Across the mighty rolling sight,sight,B,4,ABAB
653,3,STARTAB,He dreams of home and yearns to may,may,A,4,ABAB
653,4,STARTABA,While waves crash on the stormy might,might,B,4,ABAB
654,1,START,In fields of golden quay,quay,A,4,ABAA
654,2,STARTA,Where summer breezes spite,spite,B,4,ABAA
654,3,STARTAB,The harvest time is okay,okay,A,4,ABAA
654,4,STARTABA,And all the world is gay,gay,A,4,ABAA
655,1,START,The river flows so wide and display,display,A,4,ABCD
655,2,STARTA,Past mountains high for all to right,right,B,4,ABCD
655,3,STARTAB,It carries dreams from you to decree,decree,C,4,ABCD
655,4,STARTABC,And washes all our cares ignite,ignite,D,4,ABCD
656,1,START,The river flows forever spray,spray,A,4,AABC
656,2,STARTA,Through mountains high and bay,bay,A,4,AABC
656,3,STARTAA,It carries dreams from far height,height,B,4,AABC
656,4,STARTAAB,Beneath the evening kite,kite,C,4,AABC
657,1,START,In morning light the birds essay,essay,A,4,ABCB
657,2,STARTA,Their melodies so sweet and light,light,B,4,ABCB
657,3,STARTAB,They welcome in the brand see,see,C,4,ABCB
657,4,STARTABC,With songs that can't be delight,delight,B,4,ABCB
658,1,START,Beauty is in everything we stay,stay,A,4,ABCD
658,2,STARTA,If we but take the time to delight,delight,B,4,ABCD
658,3,STARTAB,In nature and in art we jee,jee,C,4,ABCD
658,4,STARTABC,And in the human disprove,disprove,D,4,ABCD
659,1,START,The farmer in his fields of play,play,A,4,ABCD
659,2,STARTA,Grows food for all to write,write,B,4,ABCD
659,3,STARTAB,He works from dawn till day is degree,degree,C,4,ABCD
659,4,STARTABC,To keep our tables mite,mite,D,4,ABCD
660,1,START,The writer with his pen of may,may,A,4,ABAC
660,2,STARTA,Fills pages with his nite,nite,B,4,ABAC
660,3,STARTAB,Creating worlds for us to way,way,A,4,ABAC
660,4,STARTABA,And stories to ignite,ignite,C,4,ABAC
661,1,START,The scientist with mind of lay,lay,A,4,ABCD
661,2,STARTA,Seeks answers to the great blight,blight,B,4,ABCD
661,3,STARTAB,He studies nature and its referee,referee,C,4,ABCD
661,4,STARTABC,To help our world excite,excite,D,4,ABCD
662,1,START,The ocean waves they okay,okay,A,4,AABC
662,2,STARTA,Against the rocky bay,bay,A,4,AABC
662,3,STARTAA,Their rhythm is eternal light,light,B,4,AABC
662,4,STARTAAB,Their power never see,see,C,4,AABC
663,1,START,Beyond the hills where eagles play,play,A,4,ABCA
663,2,STARTA,The ancient mountains stand sight,sight,B,4,ABCA
663,3,STARTAB,With wisdom written in the write,write,C,4,ABCA
663,4,STARTABC,Where time itself has essay,essay,A,4,ABCA
664,1,START,The soldier stands so brave and way,way,A,4,ABCB
664,2,STARTA,Protecting all he holds so fright,fright,B,4,ABCB
664,3,STARTAB,He fights for freedom and for flee,flee,C,4,ABCB
664,4,STARTABC,With courage that will never flight,flight,B,4,ABCB
665,1,START,The scientist with mind of play,play,A,4,ABCB
665,2,STARTA,Seeks answers to the great night,night,B,4,ABCB
665,3,STARTAB,He studies nature and its decree,decree,C,4,ABCB
665,4,STARTABC,To help our world fight,fight,B,4,ABCB
666,1,START,I climbed the mountain lay,lay,A,4,ABCD
666,2,STARTA,To see the world below knight,knight,B,4,ABCD
666,3,STARTAB,The view was breathtaking lee,lee,C,4,ABCD
666,4,STARTABC,A glorious golden be,be,D,4,ABCD
667,1,START,Throughout the years where time does nay,nay,A,4,ABBA
667,2,STARTA,The memories remain height,height,B,4,ABBA
667,3,STARTAB,Of moments that will always blight,blight,B,4,ABBA
667,4,STARTABB,The joy and also say,say,A,4,ABBA
668,1,START,Within the forest hay,hay,A,4,ABAA
668,2,STARTA,Where sunlight filters slight,slight,B,4,ABAA
668,3,STARTAB,The animals all nay,nay,A,4,ABAA
668,4,STARTABA,And nature shows her fray,fray,A,4,ABAA
669,1,START,The sailor sets his course by tray,tray,A,4,ABAB
